,Index,SMILES-carbanions,dE_COO,dE_COOH,ImageBase64
0,0,[C-]([H])(F)(S(=O)(C1=CC=C(C#N)C=C1)=O),-130.36559812968537,-66.83543819081137,iVBORw0KGgoAAAANSUhEUgAAAMgAAADICAIAAAAiOjnJAAATLUlEQVR4nO3dfVRU1d4H8N+88DIIOigoIlcUMCvRRKVi3US7eWu5TM00fUjDC5LmyueavVlq1sWE7tKgB59aT6aZlZauWo+GIr3c1TX1Xh85KqAgIzqDwDAgwhl5mWFezvyePw6NMAIOcvag4++zXKzheNh7A1/23ufMnj0yRARCpCbv7wYQ70TBIkxQsAgTFCzCBAWLMEHBIkxQsAgTFCzCBAWLMEHBIkxQsAgTFCzCBAWLMEHBIkxQsAgTFCzCBAWLMEHBIkxQsAgTFCzCBAWLMEHBIkxQsAgTFCzCBAWLMEHBIkxQsAgTFCzCBAWLMEHBIkxQsAgTFCzCBAWLMEHBIkxQsAgTFCzCBAWLMEHBIkxQsAgTFCzCBAWLMEHBIkxQsAgTFCzCBAWLMEHBIkxQsAgTFCzCBAWLMEHBIkxQsAgTFCzCBAWLMEHBIkxQsAgTFCzCBAWLMEHBIkxQsAgTFCzCBAWLMEHBIkxQsAgTFCzCBAWLMEHBIkxQsAgTFCzChLK/G0B6DxF+/hkKCkChgIQEmDatvxvUBeqx7kLLl8PGjRAeDiEh8PLLsHFjfzeoCzJE7O82eJRGo8nMzBw3blxsbKxarVar1cHBwWq12t/fv7+b5h6Og6efBq0WAgIAAOrr4f774exZGDmyv1vWyb01FObn58+aNcvhcHT5v/7+/sHuCQ0N9fHx8XDj250+DTNmtKcKAEJDYcoUOHWKgtVvBEFYv369w+EICAhITEyUyWRGo5HneaPRaDQa29ra2traDAaDwWBwpzSxq7NYLEql8rPPPnvyySdZt78dz0NQUKcjgwZBY6OHanfbPRSs7OzsM2fOhIeHFxQUhIeH33yC2Wzm3VNfXy/GUfzCmTNn1tXVhYSEeOLbGDUKfv210xGtFkaP9kTVvYL3hrKyMpVKBQB5eXnikRMnThQUFJSXl9fX19vt9t4WyPO8VqvNzc0NDg4GgK1bt0rd5G4YjThsGP773+2fHj6Mo0djW5sHata0tv5w7ZrzX88n3xOTd4fDMW3atOPHj6empu7cuVM8GBERodfrned0OcFSqVRdHg8LC5PL2y+o8/LyZs2aFRYWdvny5QDn1IepH3+El16CmBgQBKiqgi+/hIQED1S7vaaGa26OHzhQ/PTF4cN7OtsDSe93W7ZsAYDw8PDGxkbnwblz506ZMiUmJiYkJEShUPTqR6xUKkNCQkpLS8WiHn74YQD46KOPPPHNWCzY3IyIqNViZaUnavzdp3r9x3q9myd7f4+l0Wji4uLMZnNeXt7MmTO7O63LCVZbW1uXx+vq6hwOh06nGzVqFADk5ubOmTNn+PDhly9fFgdchnbuhLQ0WLYMduyA3Fx4/32YPx/efJNtpQAAsL2mptZqnR8aCgDBSmW4n18PJ3v55N3hcKSlpZnN5tTU1B5SBQAqlUqlUnU5qb+Z3W43Go3i7AoAZs+eHR8fX1BQsHPnzlWrVknQ7h6IVwxqNQCATgenTsGjj7KtsYNzra2tDgcAPBwUJCasO15+5z0rK+v48ePh4eFbt26VsFhxKOw4gK5btw4AMjIy2traJKyoCx2D1fGxRzweHPz3qKi/R0X1nCrw7mBpNJqNGzcCwI4dO5y9CyNz586dPHmywWDYtWsX04r6N1ju89pguT8ISkImk4mdVmZmpsViYVgTzwMAiH8nHR/fYbw2WIwGwR7MmzdvwoQJVVVVX3zxBcNq+qPHqmhra7TZng0NXXirEdDJO4PlyUHQSSaTbdiwAQAyMjKsViurajqGySM9lg3xba32udLSqzZbiNvPkHphsDw8CHa0YMGC8ePHV1ZWfvnll6zquHkoZNxj7TAYys3mQIVidK8WgPT2LllbG+7di3l5+K9/4YULaDB45umEXujydqjHfPPNNwAQGRlpsVhYlN+8YbYpJVGo1yOifc7jjrFRjsoKFhWJNK2tj5w+Hc9xp8W7sm67xQ3S7dthxgyIigIA0Ovh7FmYOBH+8AfX01QqUKshOLj94wMPHDGbD4vrnJwLnpwPmI5Nbt4OZcfhcDz00EPnz5///PPPU1JSJC//7NkAh8McF2eSy1WFhYMEoWnixOsKxUDJKwIAO+JfysrKTKbnhw17NSKid1/cc+4AcOpUdDgQEX/5Bf/0J6ypwaQknDkTExLw/vsxLAz9/BCg07+EhKyeK33kkUdu90+oJ4IgPPbYYwCQmprKonw37dmzBwCio6NtNpu0JTscFo6D06d9EdHhsHOc7PRpBaJD2lqcPtHrJ3PcnHPnTILQ26+9xZ13pRIGD4ZduyA1tf3I8OGwd6/raWYz8DwYjWA0As+DyRS/ePF/O5c6uTzged75DK60PH8l2KVFixalp6drNJq9e/cmJydLWLLdzgOAUhkMAIJgBECFQg0gk7AKJ43JtLu2Vg7wt1GjVLfx+7pF7pRYXo7h4Vhf395jabW4fz/+9BMWFGB5OV67hr1fcoLNvRyw3XHzwph+JE7eY2JipO20zOYyjoPz58ciYlvbJY6Dc+eiJSzfyWq1TnvqqSVHjmRVVd1eCbd+rjAmBlJT4c03YfFiAIBjx2DpUtdzgoJuTLDUaoiISPfx4TtOqjrOsQIDAwMDA3v9F9CjfrwS7NLzzz+/efNmjUbz7bffLlmyRKpiBYEHAIUi2OWx5DZt2nT0xx/HaLWfFhXdXgluPQm9bh3ExsLYsQAAI0fCc8+1D3nOj83N0NwMlZXt5w8e/HVjY3l3pfn4+MjlcplMNmHCBJdJ/c0pVKvV7qwuz87OvhMGQSeFQvHWW2+lpKSkp6cnJSX1dllOdwTBCAAKhRoA7HYjACiVaklK7qiwsPCDDz6Qy+U7duwIuN3FGm4FS6WCjz6CF16AyZNh+nSYPt31hKamGxMsoxGMxo08f63jpKrjHKulpUX8qlOnTrlTe2BgYJdXl84Hzc3N77zzDnj2dugtvfDCCxkZGeXl5fv3709KSpKkzJvmWO0hk5Ddbl+2bJnNZluzZk1iYuJtl+PuspnZsyExEVpb4dQpqKkBtfrGwDdoEAwcCAMHdnydSE+dv8Vi0el09fX1fn5+LpP6m1MoBrGlpaW6urqHMgMDA+fOnescBDUazVixg+0/CoVi7dq1aWlpmzZtWrRokSTXKx3DxGgoTE9PP3PmTFRUVHp6el/KucV9LJ3uxjr9lhZoboa334bduzsXIes0wRo50qxQ/LXL21fiR78eF4jdrKWlpcurS+eD4uJirVY7a9asQ4cOIeKcOXPy8vKKi4vHjRvXux+G1Gw229ixY3U63b59+xYuXNj3AgWh2WarkcsH+PpGtLWVNTf/099/TFDQE30vWVRUVBQfHy8Iwq+//tqX7gqg93fec3LwmWdw+nScOBEjI3HQINebWPfdZ+65RpVK9cMPP9zetUaXamtrAwICZDJZYWEhIopL7ZKSkiSs4rZt374dAB588EGh97eCumQ2l2m1/1FaOqW8fLbJVChJmU5ZWVlyuXz16tV9L0qCpcmInSbyLS1N9fX7uxvaeJ63WCy//PLLE09I9ncGAK+++mp2dvb8+fO/++47g8EQFRVltVqLiopiY2MlrMVNPM/n5eUtXrwYAKxWa3R0dHV1dXx8fExMTJcdufOIO8NlaemE0NCVgwcnWSw6H5/hPj5hfW+wxWKprq4OCwsbMGDAiRMn4uLiJHhVSN+z2Vsmk0nyW9IGg0GlUslksqKiIkRcuXIlACxevFjaWty0dOlSAFi3bh0i2my2mJiYUDdWm+zYMeXs2UHFxZElJQ9pNNMvXXpGp0upqlpTU5NeV5fT0PCV0ZiLiKdP+5pMRVI11WQyLVq0KCIiIjExccSIEZ9++qlUJXvPiylWr16dk5OzcOHCffv2VVVVxcTECIJQUlLi4Vn84cOHn3766YCAgMLCwjFjxmzevHnDhg0jRozIycmxWCxdThPFx598Eh4Tc76HkuXywLi45urqVxsavg4JWRYSsszPL4bn99fVfahQqBWKYKVSrVAEKxRqpTJYPNLYOMRmCxJ7RKWyiwu1TZs2HT16NDc3V6VS1dbWVlRUDB06NCcnBwCSk5MnTZp02z8H7wmWwWCIjo62WCyFhYXjx49fsWLF9u3bk5OTd7tca7B0/fr12NjY6urq7OzsV1555cKFC5MmTbJYLPn5+e68Bl8QrguC0W7nBcEoCEZB4O12oyDw4kGZTD5q1G4AMJuLGhq+unZtZ3T0d62tBXr9290VmJ//xw0bToiPAwMDXe4UZmZmzpgxY9u2bdJOS9pJ1fXdCTpO269cueLr66tQKDQajccaID4zmJCQYLfbbTZbfHw8ALz00kss6jIYNmu1S2y2qy0t/3f9+o+Njd9evfo/BkNmdfXaiorlly8vvHjxzxkZC8eMGRMSEtJld3XlypUBAwZotVoWzfOqYNXU1Pj7+8vl8nPnziFiWloaAKSkpHim9kOHDgFAQEDAxYsXEXHz5s0AEBkZ2dTUJF0lDqMxz+GwCILp0qVn9fp33f/KpqamysrK4uLio0ePHjx4cPfu3WazOSIi4syZM9I17wavChZ2nrZXVFSInZb4m2bKaDRGREQAQHZ2NiKWlpb6+/vLZLL8/HwJaxGEZp0upaRk3Pnz91VULBeE1j4WuGDBgvfee0+StrnwtmBVVlaKYSorK0NEcaldWloa63o9MAg6HG0NDV9fv/4TIiIKVmuNIJj6WGZpaemQIUPeeOON77//fsuWLbt27epzM9t5W7AQcfny5QCQnJyMiJcuXVIqlT4+PoxmEiLnICjO59gMgmixXOE4KC4eiYhWq57joKgovO/FVlZWfvzxx6+//np2dnbV7S6SuZkXBstl2i72JcuXL2dUnWcGQUQ0mQo5DkpKHkJEk+k8x8H58w9KW4WEvDBY2HnaXl5eLnZaOp2ORV3i7VAPXAk2Nf2T40CjmYaIzc3HOQ7Kyv4oeS1S8c5guUzbxaV2K1eulLwil0EwIyODxSAo4vn/5Ti4dOkZRDQaD3EclJfPkrwWqXhnsPD3afuyZcsQ8eLFiwqFwtfXt6JCyldKOQfBrKwsZDkIiq5d28VxoNP9BREbGr7iONBql7CoSBJeGyyXabu41G7VqlUSVtHlILhixQoJq+iotjaL46Cqag0i1tVt4ziorJTy25GW1wYLO0/bS0tL5XK5n59fdXW1JIWLg6BKpfLAICjS6zdyHNTU/A0Ra2o2cRzo9RsY1dV33hwsl2m7uNROksVGLoPghQsXmA6CosrKv3Ic1NX9FyJWVb3GcVBb66kddXvPm4OFnaftJSUlcrnc399f7/ZGmt1xGQTFPUjZDYIi+9v/aU+YYMv/FhFNn69rXjPddGoP0xr7wsuD5TJtX7BgwZAhQ37++ee+lHn48GEA8Pf3Fze39cAg2G72bARAcfHts88iAH7/Pdsa+8DLg4W/T9tffvllRNTr9X389Vut1sjISAD48MMP0VODYLupUxEAf/sNEfHxxxEA//EP5pXeLu8PluTT9oKCgtTUVEEQ7Ha7ZwbBdrGxCIDnziEixsUhALJZmCAJ7w8WIs6fPx8AHnjggZMnT9bV1Um1wVBmZiYAjBgxgud5SQq8hYgIBEDx6bzRoxEAWT4B2kfes4K0BwcOHJg3b17HIx3fb6K7t59wGjZs2M0vZS4sLExISLBYLEeOHHnqqac88W0EBkJrK7S0wIABEBzc/vKVO3JnW/Cmpck927Zt2/r164OCgsQt2nu1laNMJnN5aSTP87/99pvNZlu6dCnbHUedbDbw9QUfH7BaweEAcdsBmw3Y7NvTd/dKsFx0fL+J7t5+wunq1auCINxciK+vr06nc/M9B/qqvh6GDoXQULh6FYzG9hcHi1tF3pG8/J0putOr96FARJdNAE6ePMnz/Pvvvz+85zcqkpDdDomJMGgQwB29C7fTPdpj3a1aW6GiAkaOhIAAaG2FgUx2iJTEPdpj3X2sVnjxRTh2DMaPhwsXYMIEYLcxsxTu0KkfcbV1K9TUQGkpHDwIJSUgCHBn7ATWHQrWXSI3F157DcSd1n18YO1a2LOnv9vUEwrWXeLKFYiMvPHp6NFw5Ur/tebWKFh3iZCQTjcXGhpg6ND+a82tUbDuEvHxcPDgjU8PHIA+bozGGF0V3iXefRemTgWLBR59FAoL4auv4Nix/m5TT+g+1t2D5+HAAdBqITIS5s4Ft9/hrV9QsAgTNMciTFCwCBMULMIEBYswQcEiTFCwCBMULMIEBYswQcEiTFCwCBMULMIEBYswQcEiTFCwCBMULMIEBYswQcEiTFCwCBMULMIEBYswQcEiTFCwCBMULMIEBYswQcEiTFCwCBMULMIEBYswQcEiTFCwCBMULMIEBYswQcEiTFCwCBMULMIEBYswQcEiTFCwCBMULMIEBYswQcEiTFCwCBMULMIEBYswQcEiTFCwCBMULMIEBYswQcEiTFCwCBMULMIEBYswQcEiTFCwCBMULMIEBYswQcEiTFCwCBMULMIEBYswQcEiTFCwCBMULMIEBYswQcEiTFCwCBMULMIEBYsw8f+ax4fZzsaURAAAAABJRU5ErkJggg==
